MTS793|MPT|ENU|1|0|.|/|:|1|0|0|A

Data Acquisition                                            Time:     10.015625 s         4/13/2017 3:11:26 PM
Time      Ch 1 Force Ch 1 Displacement Ch 1 Laser Ext
s         lbf       in        in
48.833008 7088.189  0.29175624 -0.00019037184
48.842773 7085.6152 0.29186249 -6.1746839e-05
48.852539 7082.1416 0.29187664 8.3703308e-06
48.862305 7078.4858 0.29187202 -0.00010149832
48.87207  7080.5757 0.29196233 -6.4657077e-05
48.881836 7083.1201 0.29209003 -0.00013834742
48.891602 7086.9263 0.2921398 1.9574733e-05
48.901367 7088.8306 0.29223248 -5.5280605e-05
48.911133 7090.4238 0.29228613 -0.00014352841
48.920898 7094.3882 0.29238492 -6.686055e-05
48.930664 7097.9941 0.29247731 -8.3647763e-05
48.94043  7093.6592 0.29254571 -9.1709153e-06
48.950195 7090.207  0.29261053 -0.00017188686
48.959961 7086.231  0.29266536 -0.00015115681
48.969727 7082.1426 0.2927202 -1.7727671e-05
48.979492 7074.7861 0.29273927 -9.7761171e-05
48.989258 7071.8628 0.29275253 -7.3025687e-05
48.999023 7076.2422 0.29288039 -0.0001630175
49.008789 7082.3774 0.29296547 -5.1600005e-06
49.018555 7083.0176 0.29300466 1.6235039e-05
49.02832  7077.6172 0.29310212 -0.00014588158
49.038086 7072.0537 0.29312402 -9.6784162e-05
49.047852 7065.5386 0.29311076 -9.9625133e-05
49.057617 7069.6699 0.29321849 2.6475347e-05
49.067383 7069.4502 0.29325798 -0.00014484882
49.077148 7063.0596 0.29331729 -0.00019959462
49.086914 7056.0127 0.29331267 -4.7458863e-05
49.09668  7052.8872 0.29337138 -7.5925906e-05
49.106445 7055.2881 0.29342636 -4.3378972e-05
49.116211 7063.9067 0.29354751 -0.00018277984
49.125977 7072.8545 0.29362813 -5.1794559e-05
49.135742 7079.3594 0.2937375 3.5148547e-05
49.145508 7082.6987 0.29382259 -0.00010242096
49.155273 7085.0605 0.29394224 -7.9370213e-05
49.165039 7081.4019 0.2940172 -0.00010650973
49.174805 7073.8662 0.29403329 3.4917466e-05
49.18457  7072.9399 0.29413521 -8.9384506e-05
49.194336 7063.2935 0.29410928 -0.00016234264
49.204102 7052.4834 0.29409513 -7.5421827e-05
49.213867 7047.4146 0.29416665 -9.2453825e-05
49.223633 7046.1274 0.29418692 -2.0320089e-05
49.233398 7052.1016 0.29426351 -0.00017596323
49.243164 7053.0786 0.29431254 -0.00010644918
49.25293  7052.6343 0.2944006 -9.560179e-06
49.262695 7050.5415 0.2944164 -9.2981492e-05
49.272461 7051.1533 0.29440179 -9.8859324e-05
49.282227 7045.7666 0.2945368 -0.000180152
49.291992 7051.7368 0.2945891 -3.872156e-06
49.301758 7055.4482 0.29464915 -1.2913479e-05
49.311523 7057.7422 0.29477358 -0.00016048254
49.321289 7054.6553 0.29481247 -8.2645078e-05
49.331055 7053.3076 0.29484093 -9.6284231e-05
49.34082  7052.1733 0.29487655 4.0433726e-05
49.350586 7048.6685 0.29492617 -0.00015277301
49.360352 7051.1196 0.29495642 -0.00019799199
49.370117 7050.7524 0.29504433 -5.1076047e-05
49.379883 7052.1587 0.29505774 -8.6036423e-05
49.389648 7047.8623 0.29515803 -6.6766595e-05
49.399414 7049.6587 0.29519573 -0.00018642706
49.40918  7051.0859 0.29532209 -4.2317253e-05
49.418945 7051.9814 0.29536813 3.1638956e-05
49.428711 7048.7949 0.29538915 -0.00011261868
49.438477 7047.8125 0.2954337 -0.00010099173
49.448242 7043.2959 0.29550642 -0.00011757469
49.458008 7045.0684 0.29550821 2.8255377e-05
49.467773 7046.624  0.29562697 -0.0001007069
49.477539 7045.6611 0.29565588 -0.00017882636
49.487305 7050.9873 0.29574513 -6.617976e-05
49.49707  7053.0918 0.29586524 -7.612419e-05
49.506836 7049.4756 0.29588312 -2.7022421e-05
49.516602 7049.7334 0.29592365 -0.00018363319
49.526367 7057.7373 0.29603571 -0.00010568176
49.536133 7055.7729 0.29608265 -2.444378e-06
49.545898 7052.9839 0.29610798 -0.00010907512
49.555664 7062.2285 0.29627532 -7.7024008e-05
49.56543  7055.4321 0.29625952 -0.00014509204
49.575195 7055.2832 0.29634774 9.0577942e-06
49.584961 7057.6016 0.29641226 -2.2819408e-05
49.594727 7048.8154 0.29647917 -0.0001494459
49.604492 7038.6187 0.29646754 -7.6368422e-05
49.614258 7033.3081 0.29649645 -8.3028011e-05
49.624023 7031.9688 0.29653788 -9.4444225e-08
49.633789 7032.875  0.29657841 -0.00016111406
49.643555 7031.2148 0.29668242 -0.00018640747
49.65332  7033.6587 0.29671639 -3.4742552e-05
49.663086 7036.8994 0.29675052 -7.8505203e-05
49.672852 7035.1104 0.29685855 -7.5841745e-05
49.682617 7031.6279 0.29688075 -0.00019157129
49.692383 7031.6265 0.29699385 -2.4875068e-05
49.702148 7034.6968 0.2970387 2.7229984e-05
49.711914 7038.3052 0.29713795 -0.00013047238
49.72168  7037.125  0.29713988 -9.5652496e-05
49.731445 7031.8979 0.2971904 -0.00010655585
49.741211 7032.0996 0.29722959 1.1398418e-05
49.750977 7035.8677 0.29728666 -0.00011718397
49.760742 7042.8223 0.29746711 -0.00019631279
49.770508 7045.1768 0.29749364 -6.5568842e-05
49.780273 7042.5991 0.29757991 -8.1660226e-05
49.790039 7033.9165 0.29755279 -3.9063616e-05
49.799805 7030.7578 0.29763237 -0.00019593985
49.80957  7027.8828 0.29764086 -9.0656373e-05
49.819336 7028.5752 0.29770419 -1.9983534e-05
49.829102 7035.0322 0.29778808 -0.00011960577
49.838867 7037.9404 0.29790759 -8.705537e-05
49.848633 7038.8535 0.2979739 -0.00016397797
49.858398 7040.9961 0.29803559 5.0424677e-07
49.868164 7032.5938 0.29804051 -6.3397514e-05
49.87793  7033.0117 0.29812098 -0.00015718717
49.887695 7033.5962 0.29819131 -9.2827468e-05
49.897461 7033.6895 0.2982612 -7.2372262e-05
49.907227 7028.9927 0.29825866 -3.8985381e-06
49.916992 7027.2939 0.2983354 -0.00017763414
49.926758 7023.9097 0.29839069 -0.00017398974
49.936523 7018.916  0.2984038 -3.7257774e-05
49.946289 7015.5449 0.29839218 -8.3237617e-05
49.956055 7021.1406 0.29851735 -8.16272e-05
49.96582  7022.5889 0.29856503 -0.00019324204
49.975586 7025.3218 0.29866084 -1.7332048e-05
49.985352 7024.6016 0.29870048 1.2276288e-05
49.995117 7021.7178 0.29874757 -0.00011544774
50.004883 7021.457  0.29882684 -9.1607806e-05
50.014648 7028.8438 0.2989015 -0.0001110552

Data Acquisition                                            Time:     60.015625 s         4/13/2017 3:12:16 PM
Time      Ch 1 Force Ch 1 Displacement Ch 1 Laser Ext
s         lbf       in        in
50.024414 7036.3862 0.2990289 8.6166528e-06
50.03418  7036.8789 0.29914603 -0.00013230664
50.043945 7028.874  0.29911354 -0.0001966049
50.053711 7021.2754 0.29915914 -6.1921724e-05
50.063477 7014.7456 0.29922396 -8.0594036e-05
50.073242 7013.1675 0.29920951 -4.5802728e-05
50.083008 7013.8198 0.29928654 -0.00018581438
50.092773 7010.1187 0.29928014 -7.0396578e-05
50.102539 7017.4731 0.29941604 2.3779492e-06
50.112305 7024.814  0.29949233 -0.00010317683
50.12207  7035.8716 0.2996178 -0.00011514979
50.131836 7040.4819 0.299775  -0.00014576156
50.141602 7034.2236 0.29972523 9.0695667e-06
50.151367 7022.6904 0.29980674 -7.449423e-05
50.161133 7020.8931 0.29987633 -0.00017444168
50.170898 7019.3032 0.29994056 -7.9496647e-05
50.180664 7013.0088 0.29992536 -8.8767658e-05
50.19043  7007.6768 0.29998437 -2.6391617e-05
50.200195 7012.0845 0.30005813 -0.00019937876
50.209961 7017.4336 0.30015677 -0.00014506873
50.219727 7015.2803 0.30015841 -3.1347347e-05
50.229492 7011.2632 0.30021995 -8.3783627e-05
50.239258 7005.9888 0.30022696 -8.980219e-05
50.249023 7009.668  0.30035257 -0.0001829644
50.258789 7015.1704 0.30046076 -1.4097311e-05
50.268555 7008.6895 0.30050769 -1.2681478e-05
50.27832  7007.3945 0.30049309 -0.00013856476
50.288086 7013.5693 0.30059248 -8.7959423e-05
50.297852 7015.2456 0.30069202 -0.0001085537
50.307617 7010.9531 0.30070707 1.0938858e-05
50.317383 7011.1919 0.30084774 -0.00014752794
50.327148 7015.3198 0.3008455 -0.00020480312
50.336914 7015.3335 0.30090198 -3.5906593e-05
50.34668  7015.3926 0.30099779 -7.0871123e-05
50.356445 7018.8823 0.30111909 -6.6449829e-05
50.366211 7014.9106 0.30114233 -0.00017423253
50.375977 7005.4502 0.30115351 -4.7571873e-05
50.385742 6995.8457 0.30115068 5.3086419e-06
50.395508 7000.8691 0.30122444 -0.00011204513
50.405273 7007.6323 0.30136615 -7.6841039e-05
50.415039 7005.6016 0.3013815 -0.00014534465
50.424805 6999.3018 0.30138254 3.1377225e-05
50.43457  6997.6387 0.30143589 -9.755716e-05
50.444336 6996.6978 0.30152515 -0.00018451743
50.454102 6998.7568 0.30159533 -6.7868212e-05
50.463867 6999.5205 0.30162439 -8.161577e-05
50.473633 6992.71   0.30165881 -1.3425861e-05
50.483398 6993.0107 0.30174404 -0.00018809212
50.493164 6993.3716 0.30177832 -0.00012621249
50.50293  6993.6187 0.30180752 -2.0880911e-05
50.512695 6995.1714 0.30191988 -0.0001017309
50.522461 7002.5479 0.30196071 -9.3303293e-05
50.532227 7002.833  0.30204892 -0.00018440314
50.541992 6998.481  0.30208603 -1.4161764e-06
50.551758 6994.2163 0.30214176 -1.961455e-05
50.561523 6993.9951 0.3021802 -0.0001371011
50.571289 7007.252  0.30232713 -7.4835916e-05
50.581055 7005.9224 0.3023614 -9.7725082e-05
50.59082  6998.9072 0.30243859 1.2762574e-05
50.600586 6996.4854 0.30245587 -0.00015071937
50.610352 6994.7065 0.30248523 -0.00021032727
50.620117 6991.832  0.30252337 -5.1046689e-05
50.629883 6993.8936 0.30260369 -8.2656683e-05
50.639648 6998.5898 0.30269459 -7.4719275e-05
50.649414 6997.7124 0.30279309 -0.00019546846
50.65918  6989.8457 0.30279666 -5.8371337e-05
50.668945 6987.647  0.30284762 2.4209803e-05
50.678711 6995.7964 0.30293301 -0.00012061323
50.688477 6995.6616 0.30300558 -8.7429798e-05
50.698242 6999.5176 0.30309647 -0.00012076133
50.708008 6992.4634 0.30310854 1.683118e-05
50.717773 6984.7334 0.30313835 -0.0001292176
50.727539 6982.2124 0.30321226 -0.00020389722
50.737305 6978.6748 0.30319825 -7.3455718e-05
50.74707  6973.6826 0.30323416 -8.5880187e-05
50.756836 6976.9492 0.30332714 -3.2739117e-05
50.766602 6984.0591 0.30341357 -0.0002032284
50.776367 6994.8232 0.3034845 -0.00010406839
50.786133 7000.1309 0.30362353 -2.2951923e-05
50.795898 6995.8896 0.30368671 -0.00012178062
50.805664 6990.2461 0.30369028 -9.0700858e-05
50.81543  6987.123  0.30373484 -0.00017021026
50.825195 6988.3267 0.30383974 6.4323763e-06
50.834961 6982.2397 0.30387193 -4.5610657e-05
50.844727 6977.8872 0.30389652 -0.00014249072
50.854492 6976.564  0.303929  -9.0975904e-05
50.864258 6985.5356 0.30407205 -8.9757275e-05
50.874023 6988.8584 0.30415863 -1.3031841e-05
50.883789 6981.2871 0.30413032 -0.00017745658
50.893555 6974.2949 0.30415788 -0.00016737192
50.90332  6978.1978 0.30425042 -3.81797e-05
50.913086 6983.769  0.30438364 -7.5723867e-05
50.922852 6979.2627 0.30440137 -7.859552e-05
50.932617 6978.1187 0.3044863 -0.00019131807
50.942383 6974.4746 0.30448511 -2.4282563e-05
50.952148 6971.2715 0.30453458 6.2613626e-06
50.961914 6969.3677 0.30461922 -0.00010347013
50.97168  6969.7622 0.30464232 -9.7150878e-05
50.981445 6975.8364 0.30473188 -0.00011480942
50.991211 6981.313  0.30482233 2.3926155e-05
51.000977 6985.7554 0.30489236 -0.00013114083
51.010742 6984.4873 0.30500397 -0.00019447277
51.020508 6976.981  0.30501977 -6.0145903e-05
51.030273 6973.9619 0.30511722 -0.00010113527
51.040039 6975.4932 0.30518204 -5.1091458e-05
51.049805 6971.1265 0.30519575 -0.00019909753
51.05957  6967.5234 0.30521512 -7.3313669e-05
51.069336 6968.7085 0.30526891 1.8211922e-05
51.079102 6967.6929 0.30539811 -0.00010683311
51.088867 6966.5498 0.30543223 -0.0001001533
51.098633 6964.8047 0.30549064 -0.0001368676
51.108398 6961.3066 0.30550927 1.0625477e-06
51.118164 6958.5889 0.30551866 -6.2078754e-05
51.12793  6956.3481 0.3056477 -0.00017364592
51.137695 6957.894  0.30564129 -9.4391027e-05
51.147461 6956.7827 0.30570671 -9.8535136e-05
51.157227 6952.5693 0.30571908 3.6446818e-06
51.166992 6948.5137 0.30576974 -0.00016945433
51.176758 6949.5259 0.30580834 -0.00014729761
51.186523 6951.0024 0.30586064 -1.7005832e-05
51.196289 6950.1367 0.30593783 -6.8873007e-05
51.206055 6950.2656 0.30593753 -9.5087715e-05
51.21582  6948.2769 0.3060469 -0.00019799355
51.225586 6950.6406 0.30607447 -2.8001952e-05
51.235352 6958.4165 0.30621007 1.0279639e-05
51.245117 6966.5498 0.30628175 -0.00013761276
51.254883 6971.4331 0.30645713 -8.8024797e-05
51.264648 6974.8726 0.30648828 -0.00010547715
51.274414 6973.2622 0.30658945 1.8433668e-05
51.28418  6964.9531 0.3065969 -0.00015404055
51.293945 6959.8535 0.30664593 -0.0002196563
51.303711 6955.4355 0.30670658 -5.9517017e-05
51.313477 6954.0122 0.30671418 -9.0190078e-05
51.323242 6958.8569 0.3068541 -5.5741453e-05
51.333008 6965.3081 0.3069225 -0.00019812993
51.342773 6966.4932 0.30699   -6.6581597e-05
51.352539 6959.6855 0.30705869 1.7148257e-05
51.362305 6952.2061 0.30707181 -0.00012150941
51.37207  6946.1343 0.3071475 -9.4747054e-05
51.381836 6947.8203 0.30717045 -0.00015051765
51.391602 6952.2256 0.30728251 1.5529959e-05
51.401367 6952.418  0.30732393 -9.249289e-05
51.411133 6948.2134 0.30737698 -0.00018945908
51.420898 6940.9502 0.30738384 -6.9657384e-05
51.430664 6938.4077 0.30742764 -7.9305071e-05
51.44043  6941.7236 0.30750141 -2.4001751e-05
51.450195 6948.855  0.30757844 -0.00018592218
51.459961 6948.2622 0.30766189 -0.00012408181
51.469727 6940.3906 0.30768216 -2.5927617e-05
51.479492 6938.1455 0.30774832 -9.8618526e-05
51.489258 6935.2378 0.30775964 -7.8825491e-05
51.499023 6935.4629 0.30783057 -0.00018454685
51.508789 6932.314  0.30788809 -7.3290375e-06
51.518555 6937.8726 0.30796349 -5.1466227e-06
51.52832  6944.7974 0.30808181 -0.00015534418
51.538086 6949.8794 0.30816421 -0.00011662039
51.547852 6945.9146 0.30819386 -0.00010426163
51.557617 6946.8491 0.30831441 -6.6752041e-06
51.567383 6942.6479 0.30830353 -0.00014747484
51.577148 6940.936  0.30837357 -0.0001910486
51.586914 6939.2417 0.30846745 -4.3698426e-05
51.59668  6932.8311 0.30846432 -9.3824077e-05
51.606445 6928.4263 0.30851588 -7.7097626e-05
51.616211 6928.2227 0.30855954 -0.00021797048
51.625977 6933.2778 0.30863971 -4.1460669e-05
51.635742 6930.1997 0.3087011 2.147029e-05
51.645508 6925.2412 0.30875206 -0.00013918641
51.655273 6923.9624 0.30879557 -0.00010780374
51.665039 6922.6958 0.30879334 -0.00011518466
51.674805 6924.8062 0.30886754 3.2668249e-05
51.68457  6928.436  0.30896261 -9.73762e-05
51.694336 6930.6738 0.30903563 -0.00018513636
51.704102 6929.1982 0.30909806 -6.6517408e-05
51.713867 6923.2729 0.3091085 -8.3556755e-05
51.723633 6918.8115 0.30915812 -5.121627e-05
51.733398 6917.3354 0.30913711 -0.00018814266
51.743164 6927.4668 0.30922547 -0.00010725202
51.75293  6934.7173 0.30935034 3.133016e-06
51.762695 6932.9688 0.30944318 -9.3999035e-05
51.772461 6933.0894 0.30950397 -9.1395304e-05
51.782227 6936.8228 0.30962363 -0.00016639713
51.791992 6930.9941 0.30964434 -3.9354049e-06
51.801758 6924.1396 0.3096652 -3.7998401e-05
51.811523 6922.8774 0.30970708 -0.00014589082
51.821289 6918.9658 0.30975491 -8.0531041e-05
51.831055 6912.9526 0.30974701 -8.6957552e-05
51.84082  6909.9214 0.3097859 -7.7358609e-06
51.850586 6918.5093 0.30990079 -0.00017637371
51.860352 6924.5645 0.30997053 -0.00018338891
51.870117 6923.2915 0.31007424 -5.3694021e-05
51.879883 6928.5981 0.31014144 -9.2924609e-05
51.889648 6927.3745 0.31022638 -7.3148469e-05
51.899414 6934.4419 0.3102839 -0.00018591578
51.90918  6934.4761 0.31039536 -2.5691692e-05
51.918945 6924.5469 0.3103967 1.713299e-05
51.928711 6914.6338 0.31044945 -0.00011685672
51.938477 6909.2354 0.3104423 -0.00010867528
51.948242 6907.5103 0.31048119 -0.00011755894
51.958008 6908.8511 0.31054437 1.8627139e-05
51.967773 6908.7275 0.31062171 -0.00012555708
51.977539 6917.248  0.31073272 -0.00019391235
51.987305 6919.6997 0.31082928 -5.2477186e-05
51.99707  6910.7842 0.31083658 -7.6243443e-05
52.006836 6906.9097 0.31084552 -4.356265e-05
52.016602 6912.3374 0.31097084 -0.00019343497
52.026367 6923.7212 0.31102911 -7.2553732e-05
52.036133 6931.2837 0.31120256 4.5774941e-06
52.045898 6927.3325 0.31121761 -0.00011381167
52.055664 6919.6509 0.31128049 -7.9870159e-05
52.06543  6912.4756 0.31126499 -0.00016655173
52.075195 6911.0801 0.31135276 7.225427e-06
52.084961 6910.0498 0.3114368 -6.5732405e-05
52.094727 6907.4077 0.31145543 -0.00015622089
52.104492 6901.6841 0.31148732 -7.4695352e-05
52.114258 6904.7881 0.31158283 -9.0587448e-05
52.124023 6911.0273 0.31165272 -3.1311254e-06
52.133789 6913.6123 0.31176418 -0.00019325262
52.143555 6912.7217 0.31184554 -0.00016597554
52.15332  6908.8813 0.31183809 -3.6117883e-05
52.163086 6905.644  0.31192347 -8.1357328e-05
52.172852 6900.0225 0.31196833 -8.1053855e-05
52.182617 6899.4438 0.31200603 -0.00017479646
52.192383 6901.9614 0.31209469 -1.3679917e-05
52.202148 6905.1914 0.31212807 2.543056e-05
52.211914 6907.957  0.31222954 -0.00012732216
52.22168  6909.0942 0.31230867 -0.00010127912
52.231445 6904.4878 0.31234398 -0.00010694415
52.241211 6899.4082 0.31242862 2.187173e-05
52.250977 6893.7158 0.31242847 -0.00014310567
52.260742 6896.4502 0.3125003 -0.0002081946
52.270508 6892.1597 0.31256318 -3.1680636e-05
52.280273 6883.7852 0.31254843 -7.0764298e-05
52.290039 6878.2842 0.31255558 -3.6146641e-05
52.299805 6877.5815 0.31260282 -0.0002004868
52.30957  6874.8618 0.31265825 -6.6795124e-05
52.319336 6880.5098 0.3127262 1.7850043e-05
52.329102 6883.6938 0.31278625 -0.00010623025
52.338867 6887.6221 0.31292185 -8.6987478e-05
52.348633 6887.0415 0.31295657 -0.00012985831
52.358398 6889.2681 0.31298876 2.1229438e-05
52.368164 6885.7603 0.31303525 -7.0457339e-05
52.37793  6881.4185 0.31310171 -0.00016257686
52.387695 6879.5068 0.31307921 -7.2067785e-05
52.397461 6886.7212 0.31320065 -6.9733178e-05
52.407227 6892.7251 0.31328425 -2.0832269e-05
52.416992 6892.5645 0.31337202 -0.0001814737
52.426758 6890.002  0.31342179 -0.00011612179
52.436523 6893.2056 0.31351298 -4.195681e-05
52.446289 6891.1909 0.31351194 -8.1794824e-05
52.456055 6889.7393 0.3136304 -8.8748064e-05
52.46582  6893.4263 0.31371236 -0.00017285667
52.475586 6892.5381 0.31377524 1.3092341e-05
52.485352 6888.3501 0.31385019 3.5876201e-06
52.495117 6885.1709 0.31385526 -0.00013064496
52.504883 6878.7222 0.3139028 -8.3161707e-05
52.514648 6875.3843 0.31388894 -0.00010452922
52.524414 6877.7271 0.31402215 2.0998872e-05
52.53418  6875.0283 0.31404957 -0.00012919841
52.543945 6872.77   0.31407818 -0.00019719142
52.553711 6876.3364 0.31414375 -4.5170633e-05
52.563477 6880.4409 0.31423196 -7.8788536e-05
52.573242 6885.0498 0.31429231 -5.497281e-05
52.583008 6887.6724 0.31441778 -0.00017567602
52.592773 6889.3076 0.31450853 -3.6792655e-05
52.602539 6884.333  0.31451926 3.8378272e-05
52.612305 6883.2295 0.31458944 -0.00011513573
52.62207  6880.8413 0.31465113 -8.6172549e-05
52.631836 6875.8516 0.3146939 -0.00011393536
52.641602 6868.5112 0.31472936 8.560336e-06
52.651367 6866.4468 0.31479433 -9.1140995e-05
52.661133 6866.042  0.31480402 -0.00019250564
52.670898 6865.0024 0.31488568 -3.8312814e-05
52.680664 6865.2383 0.31491682 -8.3261555e-05
52.69043  6863.9004 0.31495646 -1.9033418e-05
52.700195 6863.3706 0.31498682 -0.00017810235
52.709961 6861.6421 0.31507418 -0.00011137302
52.719727 6871.6592 0.31518224 -1.5198845e-05
52.729492 6870.9409 0.31523138 -8.7225155e-05
52.739258 6861.7222 0.31529486 -9.402015e-05
52.749023 6858.0054 0.31524923 -0.0001679603
52.758789 6855.252  0.31538221 2.9842884e-06
52.768555 6857.8657 0.31541675 -2.1354592e-05
52.77832  6865.8906 0.31553671 -0.0001487868
52.788086 6861.1318 0.31557098 -8.0199265e-05
52.797852 6856.7803 0.31560481 -0.00010154828
52.807617 6853.2251 0.31559646 -7.7264658e-06
52.817383 6863.7144 0.315754  -0.00017631911
52.827148 6874.6152 0.3158699 -0.00017803315
52.836914 6875.2793 0.31597137 -4.9519309e-05
52.84668  6864.5762 0.31595737 -0.00010623033
52.856445 6854.6182 0.3159681 -8.2986793e-05
52.866211 6856.1953 0.31607717 -0.00019504633
52.875977 6860.623  0.31614676 -4.0695493e-05
52.885742 6864.2754 0.31624973 2.3370891e-05
52.895508 6862.1128 0.31629366 -0.00013605098
52.905273 6856.6782 0.31631634 -9.9547651e-05
52.915039 6853.5498 0.31638858 -0.00010076835
52.924805 6853.9565 0.31640872 8.4596759e-06
52.93457  6849.0439 0.31648487 -0.00012282035
52.944336 6850.9844 0.3165077 -0.00018176797
52.954102 6860.2017 0.31663358 -6.2155697e-05
52.963867 6864.3789 0.31673327 -7.3830408e-05
52.973633 6864.0313 0.31681359 -5.1379691e-05
52.983398 6861.6934 0.31682089 -0.00019602748
52.993164 6860.897  0.31697062 -9.796441e-05
53.00293  6857.4209 0.31694677 4.9610285e-06
53.012695 6855.2627 0.31703115 -0.00011559382
53.022461 6851.3706 0.31706661 -9.4760129e-05
53.032227 6849.8311 0.31713009 -0.00015162844
53.041992 6852.2651 0.31722501 4.7271383e-06
53.051758 6852.4556 0.31726912 -5.1097017e-05
53.061523 6844.2373 0.31729147 -0.00016470594
53.071289 6835.811  0.31733617 -0.00010146838
53.081055 6836.6631 0.31743646 -8.2503146e-05
53.09082  6840.6196 0.3174983 -1.8215675e-06
53.100586 6839.5869 0.31753033 -0.0001862057
53.110352 6833.4619 0.31756982 -0.00017620045
53.120117 6826.8306 0.31754136 -3.9943719e-05
53.129883 6820.4658 0.31755581 -8.178861e-05
53.139648 6823.3574 0.31762138 -8.3415187e-05
53.149414 6826.1646 0.31769216 -0.00019799396
53.15918  6831.335  0.31781569 -3.3860415e-05
53.168945 6828.2021 0.31780317 2.4080353e-05
53.178711 6827.5176 0.31784862 -0.00011703205
53.188477 6825.9683 0.31793773 -8.3708685e-05
53.198242 6826.9233 0.31801715 -0.00011228942
53.208008 6828.6304 0.31805694 1.7963795e-05
53.217773 6834.0796 0.31809103 -0.00013564779
53.227539 6838.1675 0.31819063 -0.00019642411
53.237305 6841.7734 0.31829637 -5.0996154e-05
53.24707  6840.3584 0.31839073 -9.3539791e-05
53.256836 6841.9399 0.31845748 -4.7031965e-05
53.266602 6842.8662 0.31851336 -0.00021127086
53.276367 6842.7734 0.31858549 -6.3691929e-05
53.286133 6835.6284 0.3186211 1.8877528e-05
53.295898 6829.8911 0.31867269 -0.00012346913
53.305664 6821.9282 0.31873301 -9.448627e-05
53.31543  6818.3818 0.31872061 -0.00015592336
53.325195 6819.6899 0.31876102 -3.7786856e-06
53.334961 6826.9727 0.31883687 -7.0600821e-05
53.344727 6832.4199 0.31896934 -0.00016968063
53.354492 6831.7388 0.31900257 -8.0289821e-05
53.364258 6824.3286 0.31899855 -7.7228906e-05
53.374023 6821.7227 0.31906694 -1.1057565e-05
53.383789 6818.0732 0.31910971 -0.00019101537
53.393555 6822.2661 0.31922653 -0.00015225905
53.40332  6824.8179 0.31925559 -2.0165116e-05
53.413086 6822.144  0.31936675 -9.5444608e-05
53.422852 6823.3887 0.31941217 -8.5467553e-05
53.432617 6828.8018 0.31942368 -0.00019060717
53.442383 6831.417  0.31951678 -1.4490671e-05
53.452148 6826.646  0.31960237 6.1593273e-06
53.461914 6827.728  0.31964138 -0.00013340327
53.47168  6823.2183 0.31971827 -0.0001010986
53.481445 6819.083  0.31977639 -0.00010739843
53.491211 6815.7397 0.31980187 2.4257099e-05
53.500977 6813.4185 0.31984702 -0.00015255222
53.510742 6810.2646 0.31989068 -0.00018722855
53.520508 6815.6499 0.3200008 -4.8310096e-05
53.530273 6815.8164 0.32005191 -0.00010194351
53.540039 6817.9976 0.32009915 -6.1555889e-05
53.549805 6820.8159 0.32021627 -0.00018196701
53.55957  6826.5396 0.32029063 -6.9624039e-05
53.569336 6830.3706 0.32040074 2.4444838e-05
53.579102 6826.0952 0.32041284 -0.00012643916
53.588867 6828.3442 0.32051504 -9.0028283e-05
53.598633 6826.6724 0.3206487 -0.00014867741
53.608398 6822.48   0.32063365 1.780103e-05
53.618164 6813.8096 0.32069042 -0.00010573009
53.62793  6803.9736 0.32068774 -0.00017874992
53.637695 6805.3369 0.32074481 -7.1460039e-05
53.647461 6811.2402 0.32086685 -8.1680162e-05
53.657227 6811.2349 0.32087699 -3.1580203e-05
53.666992 6810.1841 0.3209326 -0.00018753808
53.676758 6809.7759 0.32100481 -0.00012306964
53.686523 6805.6436 0.3210555 -1.8733987e-05
53.696289 6798.5581 0.32105282 -9.2344308e-05
53.706055 6793.7803 0.32108057 -7.9215759e-05
53.71582  6794.1479 0.32114756 -0.00017220491
53.725586 6794.8906 0.32121688 -3.3440188e-06
53.735352 6794.9985 0.3212187 -1.7073464e-05
53.745117 6793.6567 0.32130077 -0.0001518503
53.754883 6798.1685 0.32133058 -0.00010670854
53.764648 6799.7427 0.32141119 -0.000110259
53.774414 6803.9092 0.3215073 1.452327e-08
53.78418  6803.4556 0.32156438 -0.00015051111
53.793945 6805.8359 0.32162189 -0.00018342344
53.803711 6813.4375 0.3217676 -5.8098525e-05
53.813477 6816.7378 0.3218703 -9.019002e-05
53.823242 6812.7773 0.32192275 -7.922123e-05
53.833008 6804.0542 0.3219457 -0.00019420742
53.842773 6797.2427 0.32195434 -4.7082322e-05
53.852539 6795.4395 0.3219904 2.7955517e-05
53.862305 6794.3345 0.3220506 -0.00011652306
53.87207  6801.4663 0.32212484 -0.00010260424
53.881836 6801.9492 0.32222092 -0.0001154001
53.891602 6795.5439 0.32226101 1.292846e-05
53.901367 6791.7466 0.32228529 -0.00012654506
53.911133 6790.7603 0.32232374 -0.00019261402
53.920898 6791.998  0.32240316 -6.9978472e-05
53.930664 6792.0264 0.32241836 -7.5164855e-05
53.94043  6793.6348 0.32250911 -4.9768896e-05
53.950195 6796.1948 0.32259613 -0.00018132888
53.959961 6796.2754 0.32264531 -9.3561997e-05
53.969727 6791.8013 0.32266244 -2.1681006e-05
53.979492 6790.082  0.32271174 -0.00010339391
53.989258 6792.7471 0.3228201 -8.7377717e-05
53.999023 6801.0093 0.32287717 -0.00015863421
54.008789 6804.6582 0.32302842 1.0741949e-05
54.018555 6801.7178 0.3230612 -3.3790693e-05
54.02832  6791.5464 0.32311454 -0.00017196947
