MTS793|MPT|ENU|1|0|.|/|:|1|0|0|A

Data Acquisition                                            Time:     10.015625 s         4/20/2017 8:54:16 AM
Time      Ch 1 Force Ch 1 Displacement
s         lbf       in
4.9560547 3131.6909 0.0292027
4.9658203 3142.7546 0.029290617
4.9755859 3142.9902 0.029246958
4.9853516 3148.4856 0.029385984
4.9951172 3143.3633 0.029386282
5.0048828 3148.9775 0.029411761
5.0146484 3164.5525 0.029533207
5.0244141 3176.0488 0.029669253
5.0341797 3178.7991 0.029727967
5.0439453 3173.792  0.029709188
5.0537109 3173.4128 0.029741677
5.0634766 3187.2288 0.029858947
5.0732422 3187.0356 0.029852986
5.0830078 3185.3936 0.029936878
5.0927734 3188.1462 0.029995291
5.1025391 3201.6182 0.030073078
5.1123047 3212.2102 0.030155929
5.1220703 3218.5569 0.030246973
5.1318359 3216.1772 0.0302507
5.1416016 3221.2273 0.030295404
5.1513672 3228.1606 0.030414907
5.1611328 3235.1565 0.030451417
5.1708984 3237.8157 0.03050998
5.1806641 3236.4563 0.030536501
5.1904297 3240.2883 0.030595362
5.2001953 3253.4224 0.030691473
5.2099609 3262.6682 0.030805469
5.2197266 3261.9919 0.03082335
5.2294922 3266.1345 0.030898452
5.2392578 3270.1057 0.030853303
5.2490234 3270.3069 0.030940473
5.2587891 3269.3572 0.030971467
5.2685547 3278.2991 0.031034052
5.2783203 3285.2634 0.031100214
5.2880859 3286.7158 0.031139405
5.2978516 3292.0906 0.03120482
5.3076172 3291.2322 0.031254292
5.3173828 3292.9326 0.031283796
5.3271484 3295.4124 0.031281114
5.3369141 3306.3352 0.031401068
5.3466797 3317.2388 0.031521469
5.3564453 3321.3704 0.031519979
5.3662109 3329.7173 0.031623691
5.3759766 3335.2673 0.031668246
5.3857422 3335.365  0.031713098
5.3955078 3336.6194 0.031759143
5.4052734 3345.7573 0.031809211
5.4150391 3347.031  0.031849444
5.4248047 3349.2778 0.031925738
5.4345703 3360.7891 0.032042861
5.4443359 3368.5447 0.0320822
5.4541016 3364.7053 0.032095611
5.4638672 3366.6099 0.032133162
5.4736328 3375.3513 0.032223612
5.4833984 3387.2324 0.03228724
5.4931641 3391.2046 0.03240183
5.5029297 3395.7073 0.032449514
5.5126953 3397.8665 0.032484978
5.5224609 3403.5955 0.032537133
5.5322266 3403.241  0.032567382
5.5419922 3412.2043 0.032633543
5.5517578 3425.3862 0.032769889
5.5615234 3431.4797 0.032818764
5.5712891 3434.7693 0.032907277
5.5810547 3432.0449 0.032933205
5.5908203 3436.833  0.032979548
5.6005859 3446.1594 0.033068806
5.6103516 3442.7849 0.033112764
5.6201172 3441.9414 0.033134669
5.6298828 3444.313  0.033156723
5.6396484 3451.9714 0.033225417
5.6494141 3454.7964 0.033259094
5.6591797 3457.8188 0.033298582
5.6689453 3472.9897 0.033402741
5.6787109 3481.4424 0.033507049
5.6884766 3480.428  0.033488721
5.6982422 3487.9458 0.033553094
5.7080078 3493.1672 0.033690482
5.7177734 3495.9683 0.033676475
5.7275391 3509.7695 0.033826083
5.7373047 3514.759  0.033871531
5.7470703 3515.0715 0.033916831
5.7568359 3515.6997 0.03396228
5.7666016 3515.5483 0.033988655
5.7763672 3526.9463 0.034075528
5.7861328 3539.8975 0.034187436
5.7958984 3547.1165 0.034268945
5.8056641 3547.739  0.034332722
5.8154297 3549.1184 0.034340918
5.8251953 3546.179  0.034404993
5.8349609 3541.5818 0.034366101
5.8447266 3541.7273 0.03442198
5.8544922 3546.1455 0.034462065
5.8642578 3554.6711 0.034526736
5.8740234 3564.6052 0.034584552
5.8837891 3573.7322 0.034665316
5.8935547 3584.9795 0.034755319
5.9033203 3589.3694 0.034819394
5.9130859 3598.2783 0.034893453
5.9228516 3596.3037 0.034919083
5.9326172 3603.949  0.034971237
5.9423828 3612.3799 0.03504917
5.9521484 3620.3328 0.035168976
5.9619141 3626.8057 0.035292059
5.9716797 3629.2197 0.035324991
5.9814453 3627.5513 0.035325289
5.9912109 3623.4851 0.035319924
6.0009766 3633.7949 0.035425276
6.0107422 3634.9089 0.035507679
6.0205078 3637.6643 0.035544038
6.0302734 3645.0879 0.035571754
6.0400391 3657.1931 0.035632104
6.0498047 3666.5789 0.035794675
6.0595703 3664.3621 0.035757124
6.0693359 3665.019  0.035802424
6.0791016 3673.9763 0.035890341
6.0888672 3678.5664 0.035938621
6.0986328 3684.0493 0.036057234
6.1083984 3684.8418 0.036050677
6.1181641 3689.7759 0.036105365
6.1279297 3699.6265 0.036213845
6.1376953 3700.9424 0.036201328
6.1474609 3707.2156 0.036298186
6.1572266 3716.405  0.036346912
6.1669922 3726.2144 0.036472678
6.1767578 3725.6416 0.036502033
6.1865234 3726.0449 0.036542118
6.1962891 3734.9604 0.036634207
6.2060547 3744.97   0.036733598
6.2158203 3750.8801 0.036794692
6.2255859 3748.3232 0.036859065
6.2353516 3748.0881 0.036845654
6.2451172 3750.7957 0.036911964
6.2548828 3751.1292 0.036956668
6.2646484 3751.6348 0.03696993
6.2744141 3753.2825 0.037002861
6.2841797 3758.6548 0.037033409
6.2939453 3775.113  0.037119091
6.3037109 3787.6255 0.037232041
6.3134766 3790.7068 0.037312657
6.3232422 3799.6638 0.037342161
6.3330078 3805.416  0.037433058
6.3427734 3809.2988 0.03747046
6.3525391 3808.4192 0.037538856
6.3623047 3809.969  0.037603229
6.3720703 3814.5637 0.037617236
6.3818359 3815.4487 0.037655532
6.3916016 3826.4768 0.037779212
6.4013672 3832.0896 0.037793815
6.4111328 3843.7275 0.037887841
6.4208984 3853.0574 0.037982613
6.4306641 3856.634  0.038095713
6.4404297 3858.5173 0.03810212
6.4501953 3858.5073 0.038122684
6.4599609 3856.2383 0.038159341
6.4697266 3862.9485 0.038259923
6.4794922 3863.5955 0.038323551
6.4892578 3867.1187 0.038293898
6.4990234 3869.9402 0.038351417
6.5087891 3877.4492 0.038449913
6.5185547 3885.9961 0.038524419
6.5283203 3892.7969 0.038554072
6.5380859 3900.5867 0.03862828
6.5478516 3910.5696 0.038711131
6.5576172 3913.0945 0.038735718
6.5673828 3913.9009 0.038848221
6.5771484 3914.7205 0.038871765
6.5869141 3916.5559 0.038936287
6.5966797 3920.4983 0.038997233
6.6064453 3924.5015 0.03902033
6.6162109 3928.0369 0.039030313
6.6259766 3941.6663 0.039110035
6.6357422 3955.583  0.039227754
6.6455078 3951.8098 0.039275736
6.6552734 3953.0901 0.03928259
6.6650391 3964.8264 0.03938809
6.6748047 3971.1387 0.039460659
6.6845703 3975.8481 0.039550368
6.6943359 3983.2292 0.039582253
6.7041016 3981.5313 0.039643496
6.7138672 3990.3823 0.039722029
6.7236328 3995.3811 0.039765533
6.7333984 3996.8252 0.039856285
6.7431641 4003.7463 0.039877295
6.7529297 4010.147  0.039959844
6.7626953 4010.4424 0.040015578
6.7724609 4011.6636 0.0400129
6.7822266 4014.8391 0.04009366
6.7919922 4015.9526 0.040085316
6.8017578 4024.9294 0.040212721
6.8115234 4039.7012 0.040343553
6.8212891 4039.0327 0.040321652
6.8310547 4039.6755 0.040373206
6.8408203 4043.0029 0.04042089
6.8505859 4051.8899 0.0404802
6.8603516 4054.6174 0.040574223
6.8701172 4064.4492 0.040589571
6.8798828 4063.9412 0.040658563
6.8896484 4059.4907 0.040659603
6.8994141 4062.9531 0.040680472
6.9091797 4071.4792 0.040765405
6.9189453 4081.4031 0.040849749
6.9287109 4090.1946 0.040945858
6.9384766 4095.386  0.041014105
6.9482422 4105.5908 0.041093081
6.9580078 4118.1948 0.041186064
6.9677734 4123.3398 0.041206773
6.9775391 4126.2354 0.041301399
6.9873047 4126.5264 0.041377544
6.9970703 4129.2549 0.041440424
7.0068359 4136.353  0.04146114
7.0166016 4140.5576 0.041547269
7.0263672 4140.3936 0.041577514
7.0361328 4142.2051 0.041617304
7.0458984 4144.8486 0.041648746
7.0556641 4150.1333 0.041689724
7.0654297 4152.2168 0.041753501
7.0751953 4156.626  0.041764673
7.0849609 4160.0864 0.041807741
7.0947266 4162.3789 0.041901469
7.1044922 4175.4893 0.041991025
7.1142578 4181.792  0.042035729
7.1240234 4181.8545 0.042117238
7.1337891 4186.9399 0.042128712
7.1435547 4195.5898 0.042185187
7.1533203 4198.5425 0.042243451
7.1630859 4208.438  0.042304248
7.1728516 4216.1797 0.042358488
7.1826172 4220.6997 0.042441487
7.1923828 4224.0093 0.042506605
7.2021484 4223.0381 0.042584687
7.2119141 4223.3359 0.042586923
7.2216797 4224.8267 0.042659491
7.2314453 4233.2446 0.042704646
7.2412109 4238.7783 0.042761263
7.2509766 4239.4531 0.042797629
7.2607422 4244.2471 0.042819086
7.2705078 4255.7461 0.042920858
7.2802734 4266.4678 0.043043345
7.2900391 4273.4326 0.043124262
7.2998047 4282.979  0.043178797
7.3095703 4280.7441 0.043236464
7.3193359 4279.3613 0.043275505
7.3291016 4286.1787 0.043306798
7.3388672 4298.5728 0.043450743
7.3486328 4300.2681 0.043498579
7.3583984 4303.0449 0.043522716
7.3681641 4309.1616 0.04357636
7.3779297 4314.5332 0.04361406
7.3876953 4319.2622 0.043684691
