MTS793|MPT|ENU|1|0|.|/|:|1|0|0|A

Data Acquisition                                            Time:     10.023438 s         4/20/2017 10:18:01 AM
Time      Ch 1 Force Ch 1 Displacement
s         lbf       in
5.3154297 3640.8098 0.031391606
5.3251953 3650.0439 0.031495094
5.3349609 3651.1931 0.031551048
5.3447266 3651.1279 0.031601414
5.3544922 3661.6306 0.031661689
5.3642578 3672.9463 0.031747445
5.3740234 3679.6028 0.031834692
5.3837891 3676.8933 0.031881705
5.3935547 3682.4226 0.031931475
5.4033203 3685.4983 0.032003
5.4130859 3685.01   0.032026023
5.4228516 3681.6357 0.032070875
5.4326172 3684.1807 0.032107085
5.4423828 3687.1882 0.032095164
5.4521484 3698.8938 0.032227188
5.4619141 3705.03   0.032288879
5.4716797 3716.1665 0.0323724
5.4814453 3714.0566 0.032389387
5.4912109 3715.8574 0.0323838
5.5009766 3718.7461 0.03245607
5.5107422 3725.2964 0.032547712
5.5205078 3728.8618 0.032577589
5.5302734 3749.084  0.032712221
5.5400391 3754.5269 0.032768622
5.5498047 3757.2939 0.032837614
5.5595703 3752.717  0.032881051
5.5693359 3749.4006 0.032891631
5.5791016 3756.1902 0.032983795
5.5888672 3756.3035 0.03293775
5.5986328 3759.814  0.033031255
5.6083984 3766.7947 0.033092499
5.6181641 3774.7893 0.03316991
5.6279297 3783.5464 0.033200607
5.6376953 3789.4221 0.033304393
5.6474609 3796.7859 0.033360496
5.6572266 3806.2969 0.033405051
5.6669922 3801.9661 0.033441111
5.6767578 3806.0417 0.033511147
5.6865234 3806.8987 0.033586547
5.6962891 3813.9524 0.033654645
5.7060547 3822.1782 0.033729821
5.7158203 3830.6975 0.033882111
5.7255859 3831.7283 0.033896863
5.7353516 3837.4023 0.033934563
5.7451172 3843.9658 0.034012347
5.7548828 3844.0217 0.034065992
5.7646484 3844.646  0.034107491
5.7744141 3845.5593 0.034121573
5.7841797 3849.7412 0.034167171
5.7939453 3856.541  0.034246072
5.8037109 3867.0977 0.034318641
5.8134766 3871.209  0.03438361
5.8232422 3872.4858 0.034415573
5.8330078 3874.7349 0.03444232
5.8427734 3878.2034 0.034494027
5.8525391 3883.4243 0.034618154
5.8623047 3890.418  0.03462933
5.8720703 3898.0303 0.034648925
5.8818359 3902.47   0.034800172
5.8916016 3901.5959 0.034820661
5.9013672 3908.5405 0.03481634
5.9111328 3910.8547 0.034909323
5.9208984 3915.9871 0.035009608
5.9306641 3920.7495 0.0350146
5.9404297 3927.2397 0.035085902
5.9501953 3929.7739 0.035129189
5.9599609 3933.0923 0.03520444
5.9697266 3937.8262 0.035283342
5.9794922 3951.1755 0.035339519
5.9892578 3953.6655 0.035422593
5.9990234 3963.3516 0.035492182
6.0087891 3964.4465 0.035535172
6.0185547 3966.6128 0.035601109
6.0283203 3969.6023 0.035587549
6.0380859 3980.3123 0.035743862
6.0478516 3984.1555 0.035774857
6.0576172 3990.0479 0.03587693
6.0673828 3985.1619 0.03584899
6.0771484 3995.5732 0.035915822
6.0869141 4003.6765 0.036008433
6.0966797 4009.9133 0.036089495
6.1064453 4008.9751 0.03610827
6.1162109 4013.615  0.036153123
6.1259766 4016.7463 0.036231428
6.1357422 4020.8123 0.036256015
6.1455078 4020.792  0.036366358
6.1552734 4022.3018 0.036341995
6.1650391 4028.8169 0.036420152
6.1748047 4041.627  0.036508888
6.1845703 4042.2324 0.036566108
6.1943359 4037.459  0.036586449
6.2041016 4052.1868 0.036626458
6.2138672 4062.4111 0.036760867
6.2236328 4071.1682 0.036830902
6.2333984 4076.9106 0.036887825
6.2431641 4080.4902 0.036975741
6.2529297 4088.3406 0.03707692
6.2626953 4088.2268 0.037084818
6.2724609 4086.6506 0.03713347
