MTS793|MPT|ENU|1|0|.|/|:|1|0|0|A

Data Acquisition                                            Time:     10.021484 s         4/20/2017 10:40:47 AM
Time      Ch 1 Force Ch 1 Displacement
s         lbf       in
4.9033203 3496.3687 0.028824361
4.9130859 3499.3506 0.028932841
4.9228516 3496.9404 0.028921962
4.9326172 3495.3535 0.028961599
4.9423828 3495.0828 0.02897799
4.9521484 3498.3301 0.02898976
4.9619141 3507.9495 0.029134154
4.9716797 3510.6563 0.029169472
4.9814453 3516.749  0.029191077
4.9912109 3517.6194 0.02924517
5.0009766 3517.6418 0.029264538
5.0107422 3525.8047 0.02935067
5.0205078 3539.5981 0.029463172
5.0302734 3546.4829 0.029521883
5.0400391 3548.7603 0.0295566
5.0498047 3553.5879 0.029562561
5.0595703 3558.041  0.029656442
5.0693359 3558.0259 0.029724538
5.0791016 3560.3682 0.029728115
5.0888672 3569.0923 0.029826013
5.0986328 3578.7097 0.029918106
5.1083984 3587.7388 0.029961912
5.1181641 3591.4348 0.030021222
5.1279297 3597.3218 0.03009185
5.1376953 3598.6831 0.030153839
5.1474609 3605.6946 0.030249953
5.1572266 3604.936  0.030252488
5.1669922 3604.8096 0.030337421
5.1767578 3607.6448 0.030349048
5.1865234 3614.9644 0.030399712
5.1962891 3619.4614 0.030471532
5.2060547 3626.4836 0.030571969
5.2158203 3639.8521 0.030624716
5.2255859 3649.4075 0.03073171
5.2353516 3654.3186 0.030779092
5.2451172 3657.1177 0.030822456
5.2548828 3657.8274 0.030900391
5.2646484 3665.5764 0.0309515
5.2744141 3662.5325 0.031004548
5.2841797 3670.9778 0.031095445
5.2939453 3673.3369 0.03107175
5.3037109 3678.1694 0.031157434
5.3134766 3680.9844 0.031190069
5.3232422 3682.0818 0.031234622
5.3330078 3689.5361 0.031321943
5.3427734 3690.6099 0.031345636
5.3525391 3697.8325 0.031429827
5.3623047 3702.6675 0.031487495
5.3720703 3708.5984 0.031542331
5.3818359 3712.7097 0.031552315
5.3916016 3713.2529 0.031595081
5.4013672 3721.7339 0.031667203
5.4111328 3724.2034 0.031725317
5.4208984 3732.728  0.031798482
