MTS793|MPT|ENU|1|0|.|/|:|1|0|0|A

Data Acquisition                                            Time:     10.015625 s         4/14/2017 8:03:13 PM
Time      Ch 1 Force Ch 1 Displacement
s         lbf       in
3.7451172 2813.2917 0.020871162
3.7548828 2819.4343 0.020921381
3.7646484 2829.5186 0.02104938
3.7744141 2836.1482 0.021163972
3.7841797 2847.5681 0.021231771
3.7939453 2850.1597 0.021255016
3.8037109 2853.7546 0.021380035
3.8134766 2855.3254 0.02138108
3.8232422 2860.7603 0.021438599
3.8330078 2861.4565 0.021496566
3.8427734 2864.6824 0.021553485
3.8525391 2870.9695 0.021632759
3.8623047 2876.2061 0.02169296
3.8720703 2882.9634 0.021734834
3.8818359 2886.6082 0.021722615
3.8916016 2886.9653 0.021811128
3.9013672 2890.9915 0.021867903
3.9111328 2896.3506 0.021959694
3.9208984 2899.8335 0.022009611
3.9306641 2906.269  0.022071898
3.9404297 2910.4065 0.022119435
3.9501953 2928.6384 0.0222145
3.9599609 2936.3784 0.022250414
3.9697266 2936.8215 0.022387655
3.9794922 2936.6284 0.02239689
3.9892578 2940.0161 0.022420438
3.9990234 2944.8186 0.022489579
4.0087891 2947.6526 0.022528021
4.0185547 2956.0723 0.022627266
4.0283203 2958.573  0.022654684
4.0380859 2970.2888 0.022702813
4.0478516 2980.6431 0.022855997
4.0576172 2983.4695 0.02289176
4.0673828 2983.3965 0.022927225
4.0771484 2985.2588 0.022952111
4.0869141 2998.6858 0.023081454
4.0966797 3002.0391 0.023134649
4.1064453 3005.0193 0.02318114
4.1162109 3004.0103 0.023207219
4.1259766 3009.0022 0.023294536
4.1357422 3015.825  0.023337157
4.1455078 3018.2424 0.023349674
4.1552734 3025.6316 0.023433717
4.1650391 3027.5337 0.023474844
4.1748047 3036.6238 0.023537278
4.1845703 3046.7607 0.023625644
4.1943359 3051.4282 0.023767201
4.2041016 3062.1548 0.023834856
4.2138672 3066.2507 0.023883732
4.2236328 3065.0283 0.023868978
4.2333984 3063.6184 0.023934245
4.2431641 3071.188  0.024007408
4.2529297 3079.2271 0.024064334
4.2626953 3079.9995 0.024142861
4.2724609 3081.7915 0.024090409
4.2822266 3095.5042 0.024299622
4.2919922 3099.8274 0.024283083
4.3017578 3102.4854 0.024333596
4.3115234 3112.1765 0.024433883
4.3212891 3119.616  0.024463685
4.3310547 3119.4033 0.02454385
